ItemID,Domain Name,Traffic,Bids,Price,Estimated Value,Domain Age,Auction End Time,Sale Type,Majestic TF,Majestic CF,Backlinks,Referring Domains,TLDs Taken
681995975,peoplesbitcoin.xyz,0,0,90.91,363.64,2,2026-01-22 21:02:00,Auction,0,8,29,17,2
681996384,gblmpwzjxvtrkqf.xyz,0,0,90.91,0,3,2026-01-22 20:41:00,Auction,0,10,4,4,1
681996385,cyber-rose.online,0,0,90.91,181.82,9,2026-01-22 20:00:00,Auction,0,7,4,4,2
681996390,islamicjapan.online,0,0,90.91,1363.64,3,2026-01-22 17:57:00,Auction,0,0,2,2,1
681996391,dream017.shop,0,0,90.91,454.55,6,2026-01-22 18:50:00,Auction,0,9,4,4,1
681996394,bikids.shop,0,0,90.91,1181.82,,2026-01-22 18:17:00,Auction,0,1,3,3,7
681996402,ameriapraise.site,0,0,90.91,545.45,2,2026-01-22 17:43:00,Auction,0,0,0,0,
681996404,lifestyle-cycling.site,0,0,90.91,181.82,2,2026-01-22 16:21:00,Auction,0,0,0,0,
681996405,hgbpartners.site,0,0,2272.73,454.55,2,2026-01-22 16:47:00,Auction,0,0,0,0,
681996413,lakeregionassociation.site,0,0,90.91,909.09,2,2026-01-22 17:27:00,Auction,0,0,0,0,
681996415,good-job-zeirishi.biz,0,0,90.91,90.91,14,2026-01-22 17:16:00,Auction,13,15,58,8,1
681996793,hkfnnai.online,0,0,90.91,0,2,2026-01-22 18:20:00,Auction,0,0,0,0,
681996796,sweatthe.tech,0,0,90.91,272.73,,2026-01-22 16:06:00,Auction,0,5,3,3,1
681996805,hkfnnaik.online,0,0,90.91,90.91,,2026-01-22 16:48:00,Auction,0,0,0,0,
681996807,758pwc.online,0,0,90.91,454.55,2,2026-01-22 21:17:00,Auction,0,4,2,2,1
681996810,isaofishing.shop,0,0,90.91,90.91,,2026-01-22 21:14:00,Auction,0,5,19,11,1
681996811,minatok.shop,0,0,90.91,1545.45,,2026-01-22 16:17:00,Auction,0,1,16,16,2
681996812,noriart.shop,0,0,90.91,1181.82,,2026-01-22 19:13:00,Auction,0,1,14,14,5
681996814,younglund.site,0,0,90.91,909.09,2,2026-01-22 19:18:00,Auction,0,0,0,0,
681996817,urauramanco.site,0,0,90.91,90.91,,2026-01-22 16:38:00,Auction,0,1,4,4,1
681996820,livedesikoru.site,0,0,90.91,363.64,3,2026-01-22 16:19:00,Auction,0,1,19,18,1
681996821,takeya-sale.site,0,0,90.91,181.82,3,2026-01-22 19:24:00,Auction,0,1,5,4,2
681996823,sunny-stronger.site,0,0,90.91,1545.45,3,2026-01-22 18:56:00,Auction,0,1,11,11,2
681996825,salixceramic.site,0,0,90.91,1181.82,,2026-01-22 19:05:00,Auction,0,0,0,0,
681996828,spatennorthamerica.site,0,0,90.91,90.91,,2026-01-22 17:02:00,Auction,0,0,0,0,
681996829,maharastraupdatenews.site,0,0,90.91,90.91,2,2026-01-22 18:42:00,Auction,0,0,0,0,
681996831,antonsomov.site,0,0,90.91,181.82,2,2026-01-22 19:44:00,Auction,0,0,0,0,
681996941,btccollectible.xyz,0,0,90.91,454.55,2,2026-01-22 20:21:00,Auction,0,9,30,16,2
681997007,southernbitcoin.xyz,0,0,90.91,909.09,2,2026-01-22 21:20:00,Auction,0,3,2,2,2
681997009,acceptedbitcoin.xyz,0,0,90.91,636.36,2,2026-01-22 20:03:00,Auction,0,0,1,1,6
681997019,eightbitcoin.xyz,0,0,90.91,363.64,2,2026-01-22 19:32:00,Auction,0,5,9,9,2
681997022,bitcoinphase.xyz,0,0,90.91,1090.91,2,2026-01-22 17:15:00,Auction,0,9,30,16,3
681997024,bitcoinsearchengine.xyz,0,0,90.91,272.73,2,2026-01-22 17:36:00,Auction,0,6,29,15,2
681997034,actsbtc.xyz,0,0,90.91,181.82,2,2026-01-22 17:26:00,Auction,0,9,30,16,2
681997039,nuclearbitcoin.xyz,0,0,90.91,727.27,,2026-01-22 19:24:00,Auction,0,7,31,16,3
681997042,civilbitcoin.xyz,0,0,90.91,545.45,2,2026-01-22 17:01:00,Auction,0,5,5,5,2
681997059,drawbitcoin.xyz,0,0,90.91,909.09,2,2026-01-22 16:01:00,Auction,0,8,29,15,3
681997244,morningbitcoin.xyz,0,0,90.91,545.45,2,2026-01-22 18:10:00,Auction,0,8,16,12,2
681997246,ironbtc.xyz,0,0,90.91,454.55,2,2026-01-22 21:24:00,Auction,0,8,24,16,2
681997247,solidbtc.xyz,0,0,90.91,1454.55,2,2026-01-22 18:02:00,Auction,0,6,28,14,3
681997249,faithbitcoin.xyz,0,0,90.91,545.45,2,2026-01-22 16:48:00,Auction,0,8,29,15,1
681997253,silverbtc.xyz,0,0,90.91,636.36,2,2026-01-22 19:40:00,Auction,0,10,9,9,2
681997256,passingbitcoin.xyz,0,0,90.91,454.55,2,2026-01-22 20:20:00,Auction,0,8,12,12,2
681997257,egbtc.xyz,0,0,90.91,454.55,2,2026-01-22 17:22:00,Auction,0,9,8,7,2
681997260,linkedbitcoin.xyz,0,0,90.91,636.36,,2026-01-22 19:09:00,Auction,0,4,26,14,2
681997267,hydrogenbitcoin.xyz,0,0,90.91,636.36,2,2026-01-22 19:18:00,Auction,0,8,26,14,1
681997274,btcconcept.xyz,0,0,90.91,727.27,2,2026-01-22 17:10:00,Auction,0,6,3,3,3
681997277,raisebtc.xyz,0,0,90.91,727.27,2,2026-01-22 18:04:00,Auction,0,4,26,14,2
681997280,topsub.online,0,0,90.91,3909.09,2,2026-01-22 18:41:00,Auction,0,5,5,5,12
681997293,uniquehomeo.site,0,0,90.91,1272.73,2,2026-01-22 18:28:00,Auction,0,0,0,0,
681997298,nerfsn.site,0,0,90.91,2000,2,2026-01-22 21:02:00,Auction,0,0,0,0,
681997309,whalenmitchell.site,0,0,90.91,272.73,2,2026-01-22 20:05:00,Auction,0,0,0,0,
681997469,jamericas.com,0,0,90.91,4272.73,3,2026-01-20 16:40:00,Auction,0,1,24,19,1
681997511,fzzwbqrltnkvf.xyz,0,0,90.91,0,2,2026-01-22 17:16:00,Auction,0,1,7,7,1
681997514,btchosting.xyz,0,0,90.91,636.36,2,2026-01-22 20:16:00,Auction,0,8,6,5,7
681997515,bitcoinhistory.xyz,0,0,90.91,2545.45,2,2026-01-22 16:47:00,Auction,0,7,4,4,8
681997895,wiseguysgaming.com,0,0,90.91,44000,4,2026-01-20 20:58:00,Auction,0,12,14,14,2
681997901,threequeensgoods.com,0,0,90.91,1363.64,4,2026-01-20 21:12:00,Auction,0,1,2,2,1
681997913,ggedbook.com,0,0,90.91,92000,8,2026-01-20 19:21:00,Auction,0,1,7,7,1
681997917,cybazone11.com,0,0,90.91,454.55,2,2026-01-20 16:17:00,Auction,0,1,4,4,1
681997985,fcacombat.org,0,0,90.91,454.55,2,2026-01-20 17:53:00,Auction,0,1,11,11,2
681997995,onesourcerei.site,0,0,90.91,727.27,2,2026-01-22 18:35:00,Auction,0,0,0,0,
681997999,scopework.info,0,0,90.91,90.91,,2026-01-20 21:26:00,Auction,0,0,0,0,4
681998078,markofthealtar.com,0,0,90.91,2181.82,3,2026-01-20 18:22:00,Auction,0,0,13,13,1
681998081,ansanyumetabitabi.com,0,0,90.91,545.45,2,2026-01-20 21:01:00,Auction,0,1,7,7,1
681998089,cristyart.com,0,0,90.91,3545.45,2,2026-01-20 17:19:00,Auction,0,1,5,5,1
681998090,iso12000.com,0,0,90.91,105454.55,6,2026-01-20 19:35:00,Auction,0,8,23,16,1
681998094,iankikumusic.com,0,0,90.91,40727.27,7,2026-01-20 19:24:00,Auction,0,9,28,16,1
681998095,encuestasyestudiosdeopinion.com,0,0,90.91,454.55,4,2026-01-20 19:41:00,Auction,0,5,5,5,1
681998097,talktherapy2me.com,0,0,90.91,65363.64,5,2026-01-20 16:25:00,Auction,0,1,2,2,2
681998104,accomptare.com,0,0,90.91,3363.64,2,2026-01-20 16:15:00,Auction,0,1,38,17,1
681998155,hmstudy.shop,0,0,90.91,2636.36,,2026-01-22 17:56:00,Auction,0,5,28,14,3
681998156,themind-usa.site,0,0,90.91,90.91,2,2026-01-22 20:01:00,Auction,0,0,0,0,
681998167,invisionsdesign.site,0,0,90.91,90.91,2,2026-01-22 19:31:00,Auction,0,0,0,0,
681998170,openyourseo.com,0,0,90.91,138272.73,6,2026-01-20 16:03:00,Auction,0,15,10,10,1
681998174,waterwinter.com,0,0,90.91,150181.82,5,2026-01-20 17:52:00,Auction,0,1,10,10,1
681998176,sierrahotelromeo.com,0,0,90.91,34727.27,6,2026-01-20 17:08:00,Auction,0,1,9,9,1
681998180,angelheart4life.com,0,0,90.91,454.55,3,2026-01-20 21:03:00,Auction,0,5,8,8,1
681998185,sauceboysauce.com,0,0,90.91,77454.55,6,2026-01-20 18:22:00,Auction,0,1,6,6,1
681998186,joerino.com,0,0,90.91,120818.18,7,2026-01-20 16:20:00,Auction,0,3,20,15,1
681998192,varahipuram.org,0,0,90.91,181.82,4,2026-01-20 20:25:00,Auction,0,10,10,10,1
681998206,lyonhartsolutionsgroup.site,0,0,90.91,90.91,2,2026-01-22 17:32:00,Auction,0,0,0,0,
681998217,probodeez.site,0,0,90.91,727.27,2,2026-01-22 20:35:00,Auction,0,0,0,0,
681998292,shabbyguy.com,0,0,90.91,123272.73,8,2026-01-20 21:01:00,Auction,0,8,8,8,1
681998297,embercorecapital.com,0,0,90.91,3000,2,2026-01-20 20:15:00,Auction,0,4,4,4,1
681998298,meestermarcus.com,0,0,90.91,29909.09,8,2026-01-20 18:32:00,Auction,0,10,15,15,1
681998300,alexandermburke.com,0,0,90.91,29272.73,3,2026-01-20 17:11:00,Auction,6,16,38,17,1
681998302,thealtmagazine.com,0,0,90.91,120090.91,5,2026-01-20 17:04:00,Auction,0,1,3,3,1
681998303,c2c-rmk.com,0,0,90.91,0,3,2026-01-20 19:44:00,Auction,0,1,9,9,1
681998317,bitcoinfix.xyz,0,0,90.91,727.27,2,2026-01-22 20:31:00,Auction,0,3,1,1,2
681998322,bitcoinburst.xyz,0,0,90.91,454.55,2,2026-01-22 18:44:00,Auction,0,5,5,5,2
681998978,btchot.xyz,0,0,90.91,545.45,2,2026-01-22 19:30:00,Auction,0,8,29,15,2
681998984,btcaid.xyz,0,0,90.91,1181.82,2,2026-01-22 20:11:00,Auction,0,0,1,1,6
681998985,btcgem.xyz,0,0,90.91,818.18,2,2026-01-22 18:38:00,Auction,0,9,5,5,2
681998987,bitcoinyen.xyz,0,0,90.91,545.45,2,2026-01-22 18:46:00,Auction,0,7,30,16,2
681998992,bitcoinhumanity.xyz,0,0,90.91,272.73,2,2026-01-22 16:57:00,Auction,0,7,5,5,2
681999021,bitcoinidentity.xyz,0,0,90.91,636.36,2,2026-01-22 18:42:00,Auction,0,4,31,17,3
681999038,blockchainbtc.xyz,0,0,90.91,2454.55,2,2026-01-22 18:04:00,Auction,0,4,4,4,7
681999039,dimoexpress.online,0,0,90.91,545.45,2,2026-01-22 16:49:00,Auction,0,4,3,3,2
681999050,worldwidebtc.xyz,0,0,90.91,636.36,2,2026-01-22 19:10:00,Auction,0,5,12,8,2
681999051,sabercctv.site,0,0,90.91,2272.73,2,2026-01-22 19:14:00,Auction,0,0,0,0,
681999052,universalcolleges.site,0,0,90.91,2363.64,2,2026-01-22 16:28:00,Auction,0,0,0,0,
681999256,bitcoindive.xyz,0,0,90.91,545.45,2,2026-01-22 17:57:00,Auction,0,4,14,10,1
681999261,bitcoincan.xyz,0,0,90.91,545.45,2,2026-01-22 19:51:00,Auction,0,3,2,2,2
681999268,bitcointeam.xyz,0,0,90.91,3454.55,2,2026-01-22 18:19:00,Auction,0,6,29,17,10
681999380,lipator.site,0,0,90.91,1727.27,2,2026-01-22 17:00:00,Auction,0,11,94,26,5
681999545,tinybtc.xyz,0,0,90.91,1090.91,2,2026-01-22 18:09:00,Auction,0,6,31,19,2
681999546,nibblebitcoin.xyz,0,0,90.91,363.64,2,2026-01-22 18:19:00,Auction,0,4,12,9,2
681999552,investmentbitcoin.xyz,0,0,90.91,636.36,2,2026-01-22 17:20:00,Auction,0,4,26,14,2
681999554,fuelbtc.xyz,0,0,90.91,1090.91,2,2026-01-22 16:03:00,Auction,0,8,9,9,2
681999555,fuelbitcoin.xyz,0,0,90.91,545.45,2,2026-01-22 16:58:00,Auction,0,5,5,5,2
681999557,branchbitcoin.xyz,0,0,90.91,90.91,2,2026-01-22 18:22:00,Auction,0,6,29,15,2
681999566,sbtbtc.xyz,0,0,90.91,90.91,2,2026-01-22 20:22:00,Auction,0,4,3,3,1
681999572,abundantbitcoin.xyz,0,0,90.91,545.45,2,2026-01-22 19:46:00,Auction,0,6,30,16,1
681999574,majorbitcoin.xyz,0,0,90.91,636.36,2,2026-01-22 17:49:00,Auction,0,9,9,9,2
681999575,cravebitcoin.xyz,0,0,90.91,818.18,2,2026-01-22 16:50:00,Auction,0,6,5,5,2
682000235,heritagebitcoin.xyz,0,0,90.91,636.36,2,2026-01-22 16:29:00,Auction,0,4,26,14,2
682000250,happyfamilyvege.site,0,0,90.91,1272.73,2,2026-01-22 18:33:00,Auction,0,0,0,0,
682000279,ifbtc.xyz,0,0,90.91,1090.91,2,2026-01-22 17:29:00,Auction,0,10,20,13,2
682000280,betweenbitcoin.xyz,0,0,90.91,909.09,2,2026-01-22 18:20:00,Auction,0,5,5,5,2
682000285,takingbitcoin.xyz,0,0,90.91,545.45,2,2026-01-22 16:31:00,Auction,0,6,28,14,2
682000287,behindbtc.xyz,0,0,90.91,90.91,2,2026-01-22 16:33:00,Auction,0,3,3,3,2
682000295,wonbtc.xyz,0,0,90.91,272.73,2,2026-01-22 16:30:00,Auction,0,9,8,8,2
682000460,bitcoinalerts.xyz,0,0,90.91,1454.55,2,2026-01-22 16:17:00,Auction,0,6,2,2,4
682000470,articl.xyz,0,0,90.91,3000,2,2026-01-22 17:31:00,Auction,0,4,30,16,14
682000472,bitcoinyork.xyz,0,0,90.91,90.91,2,2026-01-22 19:56:00,Auction,0,6,30,16,1
682000477,bitcoinprofound.xyz,0,0,90.91,0,2,2026-01-22 17:25:00,Auction,0,7,29,15,2
682000479,bitcoinheritage.xyz,0,0,90.91,909.09,2,2026-01-22 16:56:00,Auction,0,10,9,9,4
682000480,btcepoch.xyz,0,0,90.91,363.64,2,2026-01-22 18:09:00,Auction,0,5,3,3,2
682000482,btcproductions.xyz,0,0,90.91,1363.64,2,2026-01-22 18:38:00,Auction,0,8,9,8,4
682000486,btclicence.xyz,0,0,90.91,545.45,2,2026-01-22 19:19:00,Auction,0,4,4,4,2
682000490,btcclaim.xyz,0,0,90.91,1727.27,2,2026-01-22 20:05:00,Auction,0,4,2,2,2
682000492,bitcoinprofits.xyz,0,0,90.91,4545.45,2,2026-01-22 19:46:00,Auction,0,7,8,8,8
682000551,viet-nhat-plastic.shop,0,0,90.91,90.91,,2026-01-22 17:28:00,Auction,0,0,0,0,9
682000552,hashrateclub.site,0,0,90.91,636.36,2,2026-01-22 18:14:00,Auction,0,9,24,9,3
682000558,detaljshop.site,0,0,90.91,727.27,2,2026-01-22 16:00:00,Auction,0,0,0,0,
682000561,keystack.site,0,0,90.91,10636.36,2,2026-01-22 21:29:00,Auction,0,0,0,0,21
682000619,fakewallet.xyz,0,0,90.91,727.27,2,2026-01-22 20:51:00,Auction,0,4,2,2,2
682000622,buyingbtc.xyz,0,0,90.91,1727.27,2,2026-01-22 19:10:00,Auction,0,8,28,16,5
682000623,btcelements.xyz,0,0,90.91,545.45,2,2026-01-22 20:31:00,Auction,0,6,7,7,2
682000625,btcchanges.xyz,0,0,90.91,272.73,2,2026-01-22 17:16:00,Auction,0,5,3,3,2
682000628,btcengland.xyz,0,0,90.91,363.64,2,2026-01-22 17:27:00,Auction,0,4,30,16,2
682000630,sleepcoin.xyz,0,0,90.91,7000,2,2026-01-22 16:09:00,Auction,0,9,33,19,15
682000632,zklist.xyz,0,0,90.91,272.73,2,2026-01-22 16:29:00,Auction,0,7,12,8,5
682000638,btcknow.xyz,0,0,90.91,545.45,2,2026-01-22 21:11:00,Auction,0,11,11,11,2
682000649,bitcoinsovereignty.xyz,0,0,90.91,636.36,2,2026-01-22 21:10:00,Auction,0,6,15,9,4
682000887,nrojav.online,0,0,90.91,90.91,2,2026-01-22 16:43:00,Auction,0,1,8,8,1
682000899,bitcoinnations.xyz,0,0,90.91,727.27,2,2026-01-22 19:12:00,Auction,0,7,11,11,3
682001110,bitcoinengines.xyz,0,0,90.91,636.36,2,2026-01-22 18:02:00,Auction,0,7,4,4,1
682001135,btcaccept.xyz,0,0,90.91,545.45,2,2026-01-22 19:17:00,Auction,0,0,15,9,2
682001137,bitcoinii.xyz,0,0,90.91,1545.45,2,2026-01-22 18:21:00,Auction,0,11,9,9,21
682001138,btcpublication.xyz,0,0,90.91,363.64,2,2026-01-22 20:22:00,Auction,0,7,29,15,2
682001140,bitcoinviews.xyz,0,0,90.91,636.36,2,2026-01-22 19:50:00,Auction,0,3,3,3,2
682001143,bitcoinacts.xyz,0,0,90.91,454.55,2,2026-01-22 17:38:00,Auction,0,6,27,15,1
682002505,bitcoinvelocity.xyz,0,0,90.91,363.64,2,2026-01-22 18:00:00,Auction,0,6,27,15,2
682002506,btctexts.xyz,0,0,90.91,454.55,2,2026-01-22 20:03:00,Auction,0,4,15,9,2
682002521,bitcoinstreets.xyz,0,0,90.91,636.36,2,2026-01-22 17:41:00,Auction,0,4,30,16,2
682002523,btcevolved.xyz,0,0,90.91,272.73,2,2026-01-22 16:31:00,Auction,0,4,15,9,2
682002528,btcsigns.xyz,0,0,90.91,90.91,2,2026-01-22 21:21:00,Auction,0,8,7,7,2
682002529,bitcoinsettlement.xyz,0,0,90.91,1272.73,2,2026-01-22 19:59:00,Auction,0,7,5,5,4
682002761,bitcoinheadquarters.xyz,0,0,90.91,545.45,2,2026-01-22 19:49:00,Auction,0,4,1,1,2
682002764,bitcoinbeliefs.xyz,0,0,90.91,272.73,2,2026-01-22 16:15:00,Auction,0,3,3,3,2
682002770,bitcoincomparison.xyz,0,0,90.91,363.64,2,2026-01-22 18:52:00,Auction,0,4,29,15,2
682002775,bitcoinconnections.xyz,0,0,90.91,727.27,2,2026-01-22 21:03:00,Auction,0,4,29,15,2
682002776,btchandle.xyz,0,0,90.91,636.36,2,2026-01-22 16:05:00,Auction,0,7,6,6,2
682002777,btcfarmers.xyz,0,0,90.91,363.64,2,2026-01-22 19:11:00,Auction,0,5,3,3,2
682002778,btclose.xyz,0,0,90.91,545.45,2,2026-01-22 19:25:00,Auction,0,6,27,15,2
682002779,bitcoinbought.xyz,0,0,90.91,363.64,2,2026-01-22 20:25:00,Auction,0,8,29,15,1
682002782,bitcoinmessages.xyz,0,0,90.91,363.64,2,2026-01-22 18:22:00,Auction,0,5,18,11,2
682002791,btceveryone.xyz,0,0,90.91,0,2,2026-01-22 19:19:00,Auction,0,8,22,14,2
682002854,bitcoinfloors.xyz,0,0,90.91,636.36,2,2026-01-22 18:30:00,Auction,0,5,17,11,2
682002856,bitcoinadvocates.xyz,0,0,90.91,1363.64,2,2026-01-22 17:26:00,Auction,0,4,28,15,3
682002864,bitcoinmacedonia.xyz,0,0,90.91,90.91,2,2026-01-22 18:19:00,Auction,0,4,29,15,1
682002871,bitcoinwines.xyz,0,0,90.91,727.27,2,2026-01-22 21:05:00,Auction,0,3,3,3,2
682002883,bitcoinceiling.xyz,0,0,90.91,454.55,2,2026-01-22 18:11:00,Auction,0,5,16,11,2
682002905,bitcoinunderground.xyz,0,0,90.91,1000,2,2026-01-22 16:40:00,Auction,0,7,29,15,3
682002872,bitcoinpound.xyz,0,0,90.91,181.82,2,2026-01-22 17:12:00,Auction,0,7,8,8,2
682002878,bitcoinusd.xyz,0,0,90.91,5636.36,2,2026-01-22 16:03:00,Auction,0,9,30,16,6
682002900,bitcoinportland.xyz,0,0,90.91,727.27,2,2026-01-22 20:45:00,Auction,0,0,1,1,2
682002908,btcregulations.xyz,0,0,90.91,1545.45,2,2026-01-22 16:43:00,Auction,0,4,14,8,2
682002910,bitcoinrelevant.xyz,0,0,90.91,272.73,2,2026-01-22 19:39:00,Auction,0,6,29,15,2
682003110,bitcoinpatches.xyz,0,0,90.91,90.91,2,2026-01-22 18:43:00,Auction,0,8,4,4,2
682003117,btcupdates.xyz,0,0,90.91,636.36,2,2026-01-22 20:21:00,Auction,0,4,2,2,1
682003130,bitcoinclearing.xyz,0,0,90.91,272.73,2,2026-01-22 20:54:00,Auction,0,5,5,5,8
682003099,btcbricks.xyz,0,0,90.91,545.45,2,2026-01-22 18:33:00,Auction,0,4,14,8,2
682003101,bitcoincertainty.xyz,0,0,90.91,90.91,2,2026-01-22 18:53:00,Auction,0,9,9,9,2
682003376,bitcoincircuits.xyz,0,0,90.91,454.55,2,2026-01-22 17:30:00,Auction,0,4,2,2,2
682003112,btcpins.xyz,0,0,90.91,363.64,2,2026-01-22 18:48:00,Auction,0,6,15,9,2
682003384,bitcoinwars.xyz,0,0,90.91,1454.55,2,2026-01-22 19:56:00,Auction,0,8,7,7,6
682003375,bitcoinidentification.xyz,0,0,90.91,363.64,2,2026-01-22 18:45:00,Auction,0,8,6,6,2
682004193,bitcoinbroncos.xyz,0,0,90.91,90.91,2,2026-01-22 18:40:00,Auction,0,4,12,8,2
682004194,btchook.xyz,0,0,90.91,727.27,2,2026-01-22 17:53:00,Auction,0,4,29,15,2
682004199,btcpole.xyz,0,0,90.91,90.91,2,2026-01-22 20:11:00,Auction,0,7,29,15,2
682004202,bitcoinorchestra.xyz,0,0,90.91,363.64,2,2026-01-22 18:50:00,Auction,0,4,13,9,2
682004207,bitcoincooperate.xyz,0,0,90.91,90.91,2,2026-01-22 17:44:00,Auction,0,11,12,11,1
682005544,bitcoinalchemist.xyz,0,0,90.91,454.55,2,2026-01-22 18:26:00,Auction,0,3,4,4,2
682005613,bitcoinsurplus.xyz,0,0,90.91,454.55,2,2026-01-22 18:48:00,Auction,0,7,29,15,2
682005588,btcchronicles.xyz,0,0,90.91,90.91,2,2026-01-22 18:14:00,Auction,0,5,3,3,2
682005568,bitcoincarts.xyz,0,0,90.91,818.18,2,2026-01-22 19:45:00,Auction,0,6,27,15,2
682005557,bitcoinbanners.xyz,0,0,90.91,545.45,2,2026-01-22 16:24:00,Auction,0,4,12,8,2
682007151,bitcoinkernel.xyz,0,0,90.91,1000,2,2026-01-22 16:06:00,Auction,0,7,29,15,3
682006704,btcfortune.xyz,0,0,90.91,1090.91,2,2026-01-22 19:51:00,Auction,0,0,3,3,3
682006734,bitcoineuropa.xyz,0,0,90.91,272.73,2,2026-01-22 18:05:00,Auction,0,4,3,3,4
682006717,btccomet.xyz,0,0,90.91,636.36,2,2026-01-22 16:30:00,Auction,0,4,2,2,2
682006735,btcendowments.xyz,0,0,90.91,90.91,2,2026-01-22 20:14:00,Auction,0,6,30,16,3
682007398,bitcoincoast.xyz,0,0,90.91,3090.91,2,2026-01-22 21:25:00,Auction,0,7,29,15,7
682007149,bitcoinpatents.xyz,0,0,90.91,545.45,2,2026-01-22 18:20:00,Auction,0,8,29,17,2
682007608,bitcoingenerosity.xyz,0,0,90.91,272.73,2,2026-01-22 19:15:00,Auction,0,4,30,16,2
682007609,btcprophet.xyz,0,0,90.91,363.64,,2026-01-22 19:40:00,Auction,0,8,29,15,2
682007610,btcadministrator.xyz,0,0,90.91,545.45,,2026-01-22 19:23:00,Auction,0,7,4,4,2
682007620,cloakbitcoin.xyz,0,0,90.91,90.91,,2026-01-22 18:54:00,Auction,0,8,6,6,3
682007622,samuraibtc.xyz,0,0,90.91,90.91,2,2026-01-22 16:05:00,Auction,0,10,8,8,3
682007630,bitcoinmediation.xyz,0,0,90.91,636.36,2,2026-01-22 16:26:00,Auction,0,4,2,2,2
682007634,btcaccelerate.xyz,0,0,90.91,727.27,2,2026-01-22 17:37:00,Auction,0,3,3,3,3
682007637,bitcoinoptimist.xyz,0,0,90.91,545.45,,2026-01-22 17:43:00,Auction,0,7,7,7,2
682007395,bitcoingenerators.xyz,0,0,90.91,1000,2,2026-01-22 17:26:00,Auction,0,11,9,9,2
682008264,bitcoinauthor.xyz,0,0,90.91,454.55,2,2026-01-22 17:51:00,Auction,0,5,16,11,2
682008258,bitcoinswitch.xyz,0,0,90.91,1000,2,2026-01-22 17:44:00,Auction,0,10,13,13,3
682008316,btcplanet.xyz,0,0,90.91,1727.27,2,2026-01-22 17:26:00,Auction,0,7,29,15,3
682008749,bitcoinselect.xyz,0,0,90.91,727.27,2,2026-01-22 21:00:00,Auction,0,0,1,1,2
682008766,bitcoinsurvey.xyz,0,0,90.91,727.27,2,2026-01-22 20:47:00,Auction,0,4,14,8,4
682008777,organicbitcoin.xyz,0,0,90.91,727.27,2,2026-01-22 21:13:00,Auction,0,7,10,10,2
682008747,bitcoinsilent.xyz,0,0,90.91,363.64,2,2026-01-22 17:40:00,Auction,0,7,29,15,2
682008765,btctablet.xyz,0,0,90.91,727.27,,2026-01-22 21:18:00,Auction,0,7,5,5,2
682009006,bookbtc.xyz,0,0,90.91,636.36,2,2026-01-22 21:01:00,Auction,0,4,2,2,2
682008757,btcupload.xyz,0,0,90.91,454.55,2,2026-01-22 16:07:00,Auction,0,9,5,5,2
682008779,insightbtc.xyz,0,0,90.91,90.91,2,2026-01-22 16:47:00,Auction,0,4,28,14,3
682009329,sendingbtc.xyz,0,0,90.91,90.91,2,2026-01-22 18:43:00,Auction,0,10,11,11,2
682009348,mutualbitcoin.xyz,0,0,90.91,909.09,2,2026-01-22 16:20:00,Auction,0,4,26,14,2
682009231,bitcoinreality.xyz,0,0,90.91,1000,2,2026-01-22 21:08:00,Auction,0,0,1,1,2
682009319,desbitcoin.xyz,0,0,90.91,545.45,2,2026-01-22 16:16:00,Auction,0,6,4,4,2
682009327,seekingbtc.xyz,0,0,90.91,454.55,2,2026-01-22 19:32:00,Auction,0,6,3,3,2
682009339,coastalbtc.xyz,0,0,90.91,2272.73,2,2026-01-22 20:22:00,Auction,0,9,30,16,5
682009871,americanbtc.xyz,0,0,90.91,1272.73,2,2026-01-22 18:39:00,Auction,0,7,29,15,62
682009837,bitcoinmaxim.xyz,0,0,90.91,90.91,2,2026-01-22 17:49:00,Auction,0,0,1,1,2
682009861,nationalbtc.xyz,0,0,90.91,727.27,2,2026-01-22 18:22:00,Auction,0,4,28,14,2
682009601,martbtc.xyz,0,0,90.91,545.45,2,2026-01-22 18:23:00,Auction,0,4,28,14,3
682009603,ladybtc.xyz,0,0,90.91,181.82,2,2026-01-22 19:46:00,Auction,0,11,21,20,2
682009860,optimizebitcoin.xyz,0,0,90.91,636.36,2,2026-01-22 18:25:00,Auction,0,6,30,16,2
682010096,platinumbtc.xyz,0,0,90.91,818.18,2,2026-01-22 17:35:00,Auction,0,7,18,11,2
682010105,nusantarabitcoin.xyz,0,0,90.91,90.91,2,2026-01-22 21:01:00,Auction,0,11,14,14,1
682010123,financialbtc.xyz,0,0,90.91,636.36,2,2026-01-22 19:21:00,Auction,0,4,27,15,2
682012278,meliandbyron2024.com,0,0,90.91,90.91,3,2026-01-24 18:45:00,Auction,0,1,10,10,1
682012392,goalethereum.xyz,0,0,90.91,636.36,2,2026-01-22 19:29:00,Auction,0,8,5,5,2
682012131,prcbtc.xyz,0,0,90.91,181.82,2,2026-01-22 19:00:00,Auction,0,9,5,5,1
682012395,ethereummouth.xyz,0,0,90.91,90.91,2,2026-01-22 19:52:00,Auction,0,10,7,7,1
682013240,gemethereum.xyz,0,0,90.91,90.91,2,2026-01-22 18:56:00,Auction,0,8,7,7,1
682013239,aceethereum.xyz,0,0,90.91,90.91,2,2026-01-22 19:13:00,Auction,0,7,35,12,1
682013252,birminghambitcoin.xyz,0,0,90.91,636.36,2,2026-01-22 20:00:00,Auction,0,7,29,15,1
